ts_ms,t,s,tq_fl,tq_fr,tq_rl,tq_rr,cu_fl,cu_fr,cu_rl,cu_rr,rpm_fl,rpm_fr,rpm_rl,rpm_rr,vf,tf,vr,tr,gear,low,high,il,ir
1768307110791,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110892,-100,0,0,0,0,0,12,4,-4,2,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307110994,-100,0,0,0,0,0,22,38,0,4,0,0,0,0,3829,359,3824,331,0,0,0,0,0
1768307111096,-100,0,0,0,0,0,8,14,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111197,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111296,-100,0,0,0,0,0,18,10,0,-6,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111397,-100,0,0,0,0,0,24,32,0,-4,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111500,-100,0,0,0,0,0,12,6,10,-8,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111626,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111760,-100,0,0,0,0,0,20,26,0,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111879,-100,0,0,0,0,0,12,4,10,-2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307111901,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112005,-100,0,0,0,0,0,12,6,-6,0,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112104,-100,0,0,0,0,0,22,26,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112205,-100,0,0,0,0,0,10,4,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112306,-100,0,0,0,0,0,12,6,-2,0,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112409,-100,0,0,0,0,0,24,30,0,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112508,-100,0,0,0,0,0,12,4,-4,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112609,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112711,-100,0,0,0,0,0,-8,-14,-6,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112816,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307112913,-100,0,0,0,0,0,12,6,-4,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307113013,-100,0,0,0,0,0,24,30,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307113114,-100,0,0,0,0,0,12,6,-4,0,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307113215,-100,0,0,0,0,0,12,4,-2,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307113321,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307113423,-100,0,0,0,0,0,12,4,6,-6,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307113518,-100,0,0,0,0,0,10,4,14,-6,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307113621,-100,0,0,0,0,0,12,8,-2,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307113720,-100,0,0,0,0,0,12,6,-2,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307113821,-100,0,0,0,0,0,18,28,-2,0,0,0,0,0,3829,361,3824,331,0,0,0,0,0
1768307113922,-100,0,0,0,0,0,24,30,-4,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307114023,-100,0,0,0,0,0,12,6,0,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307114126,-100,0,0,0,0,0,10,4,-2,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307114226,-100,0,0,0,0,0,10,4,-2,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
1768307114407,-100,0,0,0,0,0,10,16,0,2,0,0,0,0,3829,361,3824,333,0,0,0,0,0
